Identifiant,Nom spectacle,Nom spectacle + [identifiant],URL,Lien image,Heure début,Heure fin,Durée,Lieu,Salle,Type Public,Jour relâche,Type,04/07/2025,05/07/2025,06/07/2025,07/07/2025,08/07/2025,09/07/2025,10/07/2025,11/07/2025,12/07/2025,13/07/2025,14/07/2025,15/07/2025,16/07/2025,17/07/2025,18/07/2025,19/07/2025,20/07/2025,21/07/2025,22/07/2025,23/07/2025,24/07/2025,25/07/2025,26/07/2025,Compagnie_website,Compagnie_instagram,Compagnie_facebook,Tarif_plein,Tarif_abonne,Tarif_enfant,Tarif_reduit,Entree_libre
7145,Les chants anonymes,Les chants anonymes [7145],http://www.festivaloffavignon.com/spectacles/7145-les-chants-anonymes,https://www.festivaloffavignon.com/data/spectacles/7145-LAB5fOfNQ9HOv3E6U2Xb-catalogue.jpg,13:00:00,14:15:00,1:15:00,ENTREPÔT (L') - Cie Mises en Scène,L'Entrepôt,Tout public à partir de 15 ans,Mardi,Théâtre contemporain,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,,,,16€,7€,7€,7€,
6294,L'Aire Poids-Lourds,L'Aire Poids-Lourds [6294],http://www.festivaloffavignon.com/spectacles/6294-l-aire-poids-lourds,https://www.festivaloffavignon.com/data/spectacles/6294-EN4vpdBBxfoLToBcynUd-catalogue.jpg,15:25:00,17:00:00,1:35:00,CARMES ANDRÉ BENEDETTO (THÉÂTRE DES),Théâtre des Carmes,Tout public à partir de 14 ans,Mardi,Théâtre contemporain,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://www.lacriatura.fr/,https://www.instagram.com/cielacriatura/,https://www.facebook.com/p/La-Criatura-100057192141153/?locale=fr_FR,22€,10€,10€,10€,
6235,Ecoutez leur silence,Ecoutez leur silence [6235],http://www.festivaloffavignon.com/spectacles/6235-ecoutez-leur-silence,https://www.festivaloffavignon.com/data/spectacles/6235-Sk5pbhfNFXmCux5swY1B-catalogue.jpg,15:10:00,16:30:00,1:20:00,FACTORY (LA) - 2-Espace Roseau Teinturiers,Salle 1,Tout public à partir de 12 ans,Mardi,Théâtre contemporain,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://www.esprods.fr,https://www.instagram.com/ensceneproductions/,https://www.facebook.com/EnSceneProductions?locale=fr_FR,22€,12€,12€,10€,
7833,Journée CRUSH,Journée CRUSH [7833],http://www.festivaloffavignon.com/spectacles/7833-journe-crush,https://www.festivaloffavignon.com/data/spectacles/7833-4o90pwiPCFa0QommUdwb-catalogue.jpg,14:00:00,02:00:00,12:00:00,MANUFACTURE (LA),Manufacture,Tout public à partir de 14 ans,,Cycle d'événements,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,https://www.lamanufacture.org,https://www.instagram.com/lamanufacture_avignon/,https://www.facebook.com/lamanufacture.avignon,,,,,
7008,L'autoportrait,L'autoportrait [7008],http://www.festivaloffavignon.com/spectacles/7008-l-autoportrait,https://www.festivaloffavignon.com/data/spectacles/7008-FcOLnHbH7GYFzIWw3tgx-catalogue.jpg,10:45:00,12:00:00,1:15:00,TREMPLIN,Salle Molière,Tout public à partir de 12 ans,Jeudi,Théâtre contemporain,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,https://www.momenta.fr,,,20€,14€,,12€,
6368,Jeanne et Gabrielle reposent en pestes,Jeanne et Gabrielle reposent en pestes [6368],http://www.festivaloffavignon.com/spectacles/6368-jeanne-et-gabrielle-reposent-en-pestes,https://www.festivaloffavignon.com/data/spectacles/6368-B4DyAUl7dbKDW0BoYzVV-catalogue.png,18:30:00,19:45:00,1:15:00,ALBATROS (THÉÂTRE),Salle côté Rue,Tout public à partir de 10 ans,Lundi,Comédie,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,,https://www.instagram.com/jeanneetgabie/,https://www.facebook.com/LaCompagnieCHON,20€,14€,,14€,
5831,Rosalune,Rosalune [5831],http://www.festivaloffavignon.com/spectacles/5831-rosalune,https://www.festivaloffavignon.com/data/spectacles/5831-8NonP9J1dkQVi92cuRlQ-catalogue.png,15:00:00,15:30:00,0:30:00,COUR DU SPECTATEUR (LA),Salle Pierre ESTEVE,Jeune public à partir de 5 ans,Lundi,Théâtre d'objet,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,https://turbineproduction.com/,,https://www.facebook.com/conteenombres,10€,7€,6€,7€,
7529,Francky o right,Francky o right [7529],http://www.festivaloffavignon.com/spectacles/7529-francky-o-right,https://www.festivaloffavignon.com/data/spectacles/7529-SPFTHUexVkUDZ65PQLBH-catalogue.jpg,19:40:00,20:40:00,1:00:00,FACTORY (LA) - 5-Collège Vernet//clown.e.s & Espaces Publics,Chapiteau,Tout public à partir de 12 ans,,Clown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,https://www.compagnienumero8.com,,https://www.facebook.com/compagnienumero8,20€,14€,,14€,
7899,Cabaret Nomade,Cabaret Nomade [7899],http://www.festivaloffavignon.com/spectacles/7899-cabaret-nomade,https://www.festivaloffavignon.com/data/spectacles/7899-jFdI7vdjZmBL5zKNZQbA-catalogue.jpg,21:30:00,21:30:00,0:0:00,Le Délirium,Le Délirium,Tout public à partir de 12 ans,,Cabaret,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,https://www.iva-company.com/les-journees-du-kazakhstan/,https://www.instagram.com/iva_compagny?igsh=YmpoOWh5NHN4bnFl&utm_source=qr,,20€,14€,10€,14€,
5812,Des Fleurs pour Algernon,Des Fleurs pour Algernon [5812],http://www.festivaloffavignon.com/spectacles/5812-des-fleurs-pour-algernon,https://www.festivaloffavignon.com/data/spectacles/5812-dvSZikuEa8DW7hcJthsf-catalogue.jpg,09:45:00,10:50:00,1:05:00,ROI RENÉ (THÉÂTRE DU),Salle du Roi,Tout public,Mercredi,Pluridisciplinaire,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,https://www.prod-s.com,https://www.instagram.com/prod.s.sarl,https://www.facebook.com/PROD.S.SARL,22€,14€,14€,18€,
6388,Ma Vie en Bleu,Ma Vie en Bleu [6388],http://www.festivaloffavignon.com/spectacles/6388-ma-vie-en-bleu,https://www.festivaloffavignon.com/data/spectacles/6388-GZCONul0fBVz4tMyF7pQ-catalogue.jpg,12:30:00,13:35:00,1:05:00,AUTRE CARNOT (THÉÂTRE L'),Salle 1 - Salle Garga,Tout public à partir de 15 ans,Mardi,Comédie,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://www.instagram.com/jean_quete69/,https://www.instagram.com/jean_quete69/,https://www.facebook.com/profile.php?id=100086956271387,18€,"12,5€","12,5€",12€,
7810,Golden Comedy Club - Le Meilleur du Stand-Up,Golden Comedy Club - Le Meilleur du Stand-Up [7810],http://www.festivaloffavignon.com/spectacles/7810-golden-comedy-club-le-meilleur-du-stand-up,https://www.festivaloffavignon.com/data/spectacles/7810-bufF8n0ajors5LTm60AB-catalogue.png,16:00:00,17:00:00,1:00:00,COMÉDIE SAINT ROCH,Salle 1,Tout public à partir de 12 ans,Mardi,Stand-up,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://www.goldencomedyclub.com,https://www.facebook.com/goldencomedyclub,https://www.facebook.com/GoldenComedyClub/,19€,1€,,10€,
7482,Entre-Deux,Entre-Deux [7482],http://www.festivaloffavignon.com/spectacles/7482-entre-deux,https://www.festivaloffavignon.com/data/spectacles/7482-KB5YwvV2zCQdlVbr8TKX-catalogue.png,20:40:00,21:50:00,1:10:00,MARELLE DES TEINTURIERS,Salle des Bonnetières,Tout public à partir de 10 ans,Mardi,Humour,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://www.kostia.be,https://www.instagram.com/kostiasurscene,https://www.facebook.com/kostiasurscene,19€,"13,5€","13,5€","13,5€",
6005,Une demande en Mariage,Une demande en Mariage [6005],http://www.festivaloffavignon.com/spectacles/6005-une-demande-en-mariage,https://www.festivaloffavignon.com/data/spectacles/6005-i8Coj4bdtvPja2XY0QAw-catalogue.jpg,17:00:00,18:00:00,1:00:00,SALLE BAYAF,Salle Bayaf,Tout public à partir de 8 ans,Jeudi,Théâtre classique,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,,,,19€,13€,12€,13€,
5656,Cyrano,Cyrano [5656],http://www.festivaloffavignon.com/spectacles/5656-cyrano,https://www.festivaloffavignon.com/data/spectacles/5656-uUhNJZdHIjj8XnAwBwdz-catalogue.jpg,17:55:00,19:15:00,1:20:00,ROI RENÉ (THÉÂTRE DU),Salle de la Reine,Tout public à partir de 5 ans,Mercredi,Théâtre classique,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,,https://www.instagram.com/les_divergents_/,,23€,16€,12€,,
5775,Les caisses de la honte ou Rose Valland héroïne de l'ombre,Les caisses de la honte ou Rose Valland héroïne de l'ombre [5775],http://www.festivaloffavignon.com/spectacles/5775-les-caisses-de-la-honte-ou-rose-valland-hrone-de-l-ombre,https://www.festivaloffavignon.com/data/spectacles/5775-Xou7qWCosJkNo5DdMAJQ-catalogue.jpg,11:25:00,12:40:00,1:15:00,BUFFON (LE) / LUNA THÉÂTRES,BUFFON,Tout public à partir de 15 ans,,Théâtre citoyen,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,http://www.pierrette-dupoyet.com,,,25€,17€,17€,17€,
5955,Les garçons de la bande,Les garçons de la bande [5955],http://www.festivaloffavignon.com/spectacles/5955-les-garons-de-la-bande,https://www.festivaloffavignon.com/data/spectacles/5955-q6bDNwWJUK3VkXMTUB2b-catalogue.jpg,21:40:00,23:05:00,1:25:00,ROI RENÉ (THÉÂTRE DU),Salle de la Reine,Adulte uniquement à partir de 12 ans,Mercredi,Théâtre contemporain,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,,,,24€,17€,,,
6007,Faut pas pousser!,Faut pas pousser! [6007],http://www.festivaloffavignon.com/spectacles/6007-faut-pas-pousser,https://www.festivaloffavignon.com/data/spectacles/6007-U1hzA3kmDEDYrCNZXDuU-catalogue.jpg,19:15:00,20:25:00,1:10:00,ALBATROS (THÉÂTRE),Salle Alibi,Tout public à partir de 12 ans,Mercredi,Comédie,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,,,,16€,11€,11€,11€,
7561,Jean Ferrat et l'amour,Jean Ferrat et l'amour [7561],http://www.festivaloffavignon.com/spectacles/7561-jean-ferrat-et-l-amour,https://www.festivaloffavignon.com/data/spectacles/7561-n1rRJ6JELMAF0dx0Fxi0-catalogue.jpg,20:30:00,21:35:00,1:05:00,HUMANUM,Humanum,Tout public à partir de 10 ans,,Concert,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,https://theatrehumanum.fr/,,,,,,,
7740,Péril ordinaire,Péril ordinaire [7740],http://www.festivaloffavignon.com/spectacles/7740-pril-ordinaire,https://www.festivaloffavignon.com/data/spectacles/7740-vhON1ADx8WTSS5DEOPok-catalogue.png,20:30:00,21:55:00,1:25:00,ENTREPÔT (L') - Cie Mises en Scène,L'Entrepôt,Tout public à partir de 12 ans,Mardi,Seul·e en scène,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,https://www.letreinte.fr,https://www.instagram.com/collectif_letreinte/,https://www.facebook.com/cieetreinte,13€,8€,3€,8€,
7202,《Indigo》— painting a culture with a single color,《Indigo》— painting a culture with a single color [7202],http://www.festivaloffavignon.com/spectacles/7202-indigo-painting-a-culture-with-a-single-color,https://www.festivaloffavignon.com/data/spectacles/7202-iYsYvfJG8vOQOHMDwzLr-catalogue.png,10:30:00,11:20:00,0:50:00,ROUGE GORGE,Salle 1,Tout public,***,Danse,False,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,https://pingshadowdancetheater.mystrikingly.com,https://www.instagram.com/pingshadowdancetheatre?igsh=MXJvaDliZ2p0ODJhZg==,https://www.facebook.com/share/16JbAuMh7Y/?mibextid=wwXIfr,20€,14€,10€,,
5740,Koto Music Concert,Koto Music Concert [5740],http://www.festivaloffavignon.com/spectacles/5740-koto-music-concert,https://www.festivaloffavignon.com/data/spectacles/5740-d679Ax1eKa3m6zIpXVKx-catalogue.jpg,19:00:00,19:40:00,0:40:00,GARAGE INTERNATIONAL (THE),Nicolas,Tout public,,Concert,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,https://www.thegarageinternational.com,,,18€,10€,,,
5527,Même les cons ont droit au bonheur,Même les cons ont droit au bonheur [5527],http://www.festivaloffavignon.com/spectacles/5527-mme-les-cons-ont-droit-au-bonheur,https://www.festivaloffavignon.com/data/spectacles/5527-dePsViCSE32TrQp4d1lf-catalogue.jpg,14:45:00,15:55:00,1:10:00,LAURETTE THÉÂTRE AVIGNON,SALLE 2 - Petite Salle,Tout public à partir de 12 ans,Jeudi,Comédie,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,,,https://www.facebook.com/jeuxdeplanches,22€,15€,15€,15€,
6866,A la trace...,A la trace... [6866],http://www.festivaloffavignon.com/spectacles/6866-a-la-trace,https://www.festivaloffavignon.com/data/spectacles/6866-esvJAvaKpQLS7tzF7hY0-catalogue.jpg,10:35:00,12:10:00,1:35:00,MANUFACTURE (LA),"Manufacture, Château (Trajets en navette compris)",Tout public à partir de 9 ans,Jeudi,Conférence-spectacle,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,https://www.uppercut-prod.com/,https://www.instagram.com/damien_noury/,https://www.facebook.com/nourydamien,"22,5€",16€,10€,,
7280,Quand Elisabeth Croizat Ambroise et les autres...,Quand Elisabeth Croizat Ambroise et les autres... [7280],http://www.festivaloffavignon.com/spectacles/7280-quand-elisabeth-croizat-ambroise-et-les-autres,https://www.festivaloffavignon.com/data/spectacles/7280-LbXQXMq61vmqGGilMup4-catalogue.jpg,20:30:00,22:00:00,1:30:00,ROTONDE (THÉÂTRE DE LA),Pierre Semard,Tout public à partir de 12 ans,Vendredi,Théâtre citoyen,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,https://www.laboiteatrucs.com,,https://www.facebook.com/QuandElisabethCroizatAmbroiseetlesautres,15€,10€,5€,1€,
6769,Et la Lumière fut,Et la Lumière fut [6769],http://www.festivaloffavignon.com/spectacles/6769-et-la-lumire-fut,https://www.festivaloffavignon.com/data/spectacles/6769-8cpRFODLRGTVbJGGAbMA-catalogue.jpg,15:45:00,17:05:00,1:20:00,GIRASOLE (THÉÂTRE DU),GIRASOLE (THÉÂTRE DU),Tout public à partir de 8 ans,Mardi,Spectacle musical,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://www.swingcocktelles.net,https://www.instagram.com/swingcocktelles,https://www.facebook.com/SwingCocktElles,23€,16€,12€,,
6901,L'amour Molière,L'amour Molière [6901],http://www.festivaloffavignon.com/spectacles/6901-l-amour-molire,https://www.festivaloffavignon.com/data/spectacles/6901-dmRaAz3wnezNTsG8l0tz-catalogue.jpg,17:25:00,18:40:00,1:15:00,CHAPELLE DES ITALIENS (LA),Chapelle des italiens (la),Tout public à partir de 14 ans,Mardi,Théâtre classique,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://www.lamourmoliere.com,https://www.instagram.com/l_amour_moliere/,,19€,"13,5€",10€,10€,
7564,Azira'I,Azira'I [7564],http://www.festivaloffavignon.com/spectacles/7564-azira-i,https://www.festivaloffavignon.com/data/spectacles/7564-ZPTAdnuHr7JRwMSteVnd-catalogue.png,17:25:00,19:45:00,2:20:00,MANUFACTURE (LA),"Manufacture, Château (Trajets en navette compris)",Tout public à partir de 14 ans,Jeudi,Théâtre contemporain,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,https://mitsp.org/en/,https://www.instagram.com/mitsp_/,https://www.facebook.com/MostraInternacionaldeTeatroSP/,"22,5€",16€,,,
5729,Pour Un Oui Ou Pour Un Non,Pour Un Oui Ou Pour Un Non [5729],http://www.festivaloffavignon.com/spectacles/5729-pour-un-oui-ou-pour-un-non,https://www.festivaloffavignon.com/data/spectacles/5729-xSMF7B6LCVzUKBdrUFSd-catalogue.jpg,14:40:00,15:40:00,1:00:00,AU COIN DE LA LUNE / LUNA THÉÂTRES,AU COIN DE LA LUNE,Tout public à partir de 12 ans,Mercredi,Théâtre contemporain,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,,,,22€,"15,5€",,,
7593,La Fille de son Père,La Fille de son Père [7593],http://www.festivaloffavignon.com/spectacles/7593-la-fille-de-son-pre,https://www.festivaloffavignon.com/data/spectacles/7593-iGQ9anowbhq2pLS7SYm5-catalogue.jpg,14:00:00,15:00:00,1:00:00,ATYPIK THÉÂTRE,Salle 2,Tout public à partir de 12 ans,,Seul·e en scène,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,https://curtacomteatro.com.br/,https://www.instagram.com/curtacomteatro/,https://www.facebook.com/curtacomteatro,15€,10€,10€,,
6206,Rallumer les Lucioles,Rallumer les Lucioles [6206],http://www.festivaloffavignon.com/spectacles/6206-rallumer-les-lucioles,https://www.festivaloffavignon.com/data/spectacles/6206-25lFrdSEjTrMkXH4qt5K-catalogue.jpg,15:10:00,16:20:00,1:10:00,OPTIMIST (THÉÂTRE DE L'),Théâtre de l'Optimist,Tout public à partir de 12 ans,,Seul·e en scène,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,https://www.lesmilleportes.com,https://www.instagram.com/les_mille_portes/,,20€,14€,10€,14€,
6266,La Cuisine Musicale,La Cuisine Musicale [6266],http://www.festivaloffavignon.com/spectacles/6266-la-cuisine-musicale,https://www.festivaloffavignon.com/data/spectacles/6266-S4916j4a9us25FE02pHB-catalogue.jpg,10:15:00,11:00:00,0:45:00,CORPS SAINTS (THÉÂTRE DES),Salle 3,Jeune public à partir de 4 ans,Mardi,Spectacle musical,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,https://www.cie-minutepapillon.com/,https://www.instagram.com/cieminutepapillon/,https://www.facebook.com/cieminutepapillonofficiel/,14€,7€,7€,10€,
